21.07.2023                                                                                                                           Salida dinámica de lista                                                                                                                                                                                 1


	Can.distr.	Denomin.	Seccion	Estado	Solic.	Nombre	Entrega	Posicion E	F.Creacion	Pedido	Clase Pedi	F.Creacion	Pedido	Posicion P	Material	Moneda	Cantidad E	UM venta	Valor Neto	StTotPick.	StatGlWM	StTotMovMe	Stat.fact.	Status PT
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006814	SODIMAC SANTA MARTA BUENA VISTA	985406179	        10	19.07.2023	903156099	ZEDI	18.07.2023	12189734	        10	PB0038378	COP	         6	UN	   288,876	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006674	SODIMAC BOGOTA NORTE	985406180	        10	19.07.2023	903156100	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006815	SODIMAC VALLEDUPAR GUATAPURI	985406181	        10	19.07.2023	903156101	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000048331	TUNJA	985406182	        10	19.07.2023	903156102	ZEDI	18.07.2023	12189734	        10	PB0085658	COP	         6	UN	   557,472	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006795	SODIMAC CARTAGENA	985406183	        10	19.07.2023	903156103	ZEDI	18.07.2023	12189734	        10	PB0082682	COP	         4	UN	   266,752	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006799	SODIMAC MANIZLAES	985406184	        10	19.07.2023	903156104	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006680	SODIMAC PEREIRA	985406185	        10	19.07.2023	903156105	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006673	SODIMAC DORADO	985406186	        10	19.07.2023	903156106	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006673	SODIMAC DORADO	985406187	        10	19.07.2023	903156106	ZEDI	18.07.2023	12189734	        20	PB0085658	COP	         6	UN	   557,472	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006668	SODIMAC BARRANQUILLA	985406188	        10	19.07.2023	903156107	ZEDI	18.07.2023	12189734	        10	PB0056151	COP	         8	UN	   169,224	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006668	SODIMAC BARRANQUILLA	985406189	        10	19.07.2023	903156107	ZEDI	18.07.2023	12189734	        20	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000052797	SODIMAC MOSQUERA	985406190	        10	19.07.2023	903156108	ZEDI	18.07.2023	12189734	        10	PB0082682	COP	         4	UN	   266,752	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000052797	SODIMAC MOSQUERA	985406191	        10	19.07.2023	903156108	ZEDI	18.07.2023	12189734	        20	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006793	MALLPLAZA NQS	985406192	        10	19.07.2023	903156109	ZEDI	18.07.2023	12189734	        10	PB0056151	COP	         8	UN	   169,224	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006793	MALLPLAZA NQS	985406193	        10	19.07.2023	903156109	ZEDI	18.07.2023	12189734	        20	PB0038378	COP	         6	UN	   288,876	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006672	SODIMAC CEDRITOS	985406194	        10	19.07.2023	903156110	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006672	SODIMAC CEDRITOS	985406195	        10	19.07.2023	903156110	ZEDI	18.07.2023	12189734	        20	PB0088740	COP	         6	UN	   284,892	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006670	SODIMAC CALI SUR	985406196	        10	19.07.2023	903156111	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006670	SODIMAC CALI SUR	985406197	        10	19.07.2023	903156111	ZEDI	18.07.2023	12189734	        20	PB0038378	COP	         6	UN	   288,876	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006669	SODIMAC CALI NORTE	985406198	        10	19.07.2023	903156112	ZEDI	18.07.2023	12189734	        10	PB0091764	COP	         4	UN	   361,392	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006669	SODIMAC CALI NORTE	985406199	        10	19.07.2023	903156112	ZEDI	18.07.2023	12189734	        20	PB0088740	COP	         6	UN	   284,892	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006669	SODIMAC CALI NORTE	985406200	        10	19.07.2023	903156112	ZEDI	18.07.2023	12189734	        30	PB0038378	COP	         6	UN	   288,876	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006678	SODIMAC ENVIGADO	985406201	        10	19.07.2023	903156113	ZEDI	18.07.2023	12189734	        10	PB0082682	COP	         4	UN	   266,752	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006678	SODIMAC ENVIGADO	985406202	        10	19.07.2023	903156113	ZEDI	18.07.2023	12189734	        20	PB0085658	COP	        12	UN	 1,114,944	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006678	SODIMAC ENVIGADO	985406203	        10	19.07.2023	903156113	ZEDI	18.07.2023	12189734	        30	PB0038378	COP	         6	UN	   288,876	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006671	SODIMAC CALLE 80	985406204	        10	19.07.2023	903156114	ZEDI	18.07.2023	12189734	        10	PB0082682	COP	         4	UN	   266,752	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006671	SODIMAC CALLE 80	985406205	        10	19.07.2023	903156114	ZEDI	18.07.2023	12189734	        20	PB0038378	COP	        12	UN	   577,752	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006679	SODIMAC INDUSTRIALES	985406206	        10	19.07.2023	903156115	ZEDI	18.07.2023	12189734	        10	PB0056151	COP	         8	UN	   169,224	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006679	SODIMAC INDUSTRIALES	985406207	        10	19.07.2023	903156115	ZEDI	18.07.2023	12189734	        20	PB0088740	COP	         6	UN	   284,892	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006679	SODIMAC INDUSTRIALES	985406208	        10	19.07.2023	903156115	ZEDI	18.07.2023	12189734	        30	PB0085658	COP	        12	UN	 1,114,944	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006679	SODIMAC INDUSTRIALES	985406209	        10	19.07.2023	903156115	ZEDI	18.07.2023	12189734	        40	PB0038378	COP	         6	UN	   288,876	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006874	SODIMAC RIO NEGRO	985406210	        10	19.07.2023	903156116	ZEDI	18.07.2023	12189734	        10	PB0056151	COP	         8	UN	   169,224	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000006874	SODIMAC RIO NEGRO	985406211	        10	19.07.2023	903156116	ZEDI	18.07.2023	12189734	        20	PB0038378	COP	         6	UN	   288,876	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        80	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	       110	PB0091612	COP	        24	UN	   388,656	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        70	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	        80	PB0082582	COP	         6	UN	   123,624	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        60	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	        60	PB0079194	COP	        16	UN	   424,480	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        50	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	        50	PB0065896	COP	        12	UN	   148,008	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        40	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	        40	PB0062602	COP	         6	UN	   115,356	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        30	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	        30	PB0046823	COP	        12	UN	   177,840	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        20	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	        20	PB0025175	COP	        12	UN	   144,756	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000050386	COLOMBIANA DE COMERCIO CORBETA SA	985406212	        10	19.07.2023	903155316	ZED1	17.07.2023	AKFLO0000082522	        10	PB0071433	COP	         6	UN	   110,814	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        20	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	        20	PB0046823	COP	        24	UN	   355,680	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        10	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	        10	PB0025175	COP	        12	UN	   144,756	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        30	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	        30	PB0062602	COP	        12	UN	   230,712	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        40	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	        40	PB0062614	COP	        18	UN	   353,484	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        50	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	        50	PB0065896	COP	        24	UN	   296,016	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        60	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	        60	PB0079194	COP	        16	UN	   424,480	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        80	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	       100	PB0091612	COP	        12	UN	   194,328	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001390	ALKOSTO  KRA 68 BOGOTA	985406213	        70	19.07.2023	903155315	ZED1	17.07.2023	AKB680000996692	        80	PB0082582	COP	         6	UN	   123,624	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001389	ALKOSTO  VILLAVICENCIO	985406214	        70	19.07.2023	903155314	ZED1	17.07.2023	AKVIL0000406937	        90	PB0091612	COP	        12	UN	   194,328	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001389	ALKOSTO  VILLAVICENCIO	985406214	        60	19.07.2023	903155314	ZED1	17.07.2023	AKVIL0000406937	        70	PB0088926	COP	        12	UN	   512,268	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001389	ALKOSTO  VILLAVICENCIO	985406214	        50	19.07.2023	903155314	ZED1	17.07.2023	AKVIL0000406937	        60	PB0082582	COP	         6	UN	   123,624	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001389	ALKOSTO  VILLAVICENCIO	985406214	        40	19.07.2023	903155314	ZED1	17.07.2023	AKVIL0000406937	        40	PB0065896	COP	        12	UN	   148,008	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001389	ALKOSTO  VILLAVICENCIO	985406214	        30	19.07.2023	903155314	ZED1	17.07.2023	AKVIL0000406937	        30	PB0062602	COP	         6	UN	   115,356	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001389	ALKOSTO  VILLAVICENCIO	985406214	        20	19.07.2023	903155314	ZED1	17.07.2023	AKVIL0000406937	        20	PB0025175	COP	        24	UN	   289,512	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001389	ALKOSTO  VILLAVICENCIO	985406214	        10	19.07.2023	903155314	ZED1	17.07.2023	AKVIL0000406937	        10	PB0071433	COP	         6	UN	   110,814	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        30	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        30	PB0025175	COP	        24	UN	   289,512	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        40	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        40	PB0046823	COP	        12	UN	   177,840	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        50	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        50	PB0062602	COP	         6	UN	   115,356	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        60	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        60	PB0065896	COP	        12	UN	   148,008	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        20	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        20	PB0071433	COP	         6	UN	   110,814	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        70	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        80	PB0090897	COP	         6	UN	   123,624	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        80	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        90	PB0090985	COP	        12	UN	   172,884	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        10	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	        10	PB0082682	COP	         8	UN	   533,504	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004966	ALKOSTO 170	985406215	        90	19.07.2023	903155313	ZED1	17.07.2023	AK1700000337364	       110	PB0091612	COP	        24	UN	   388,656	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001384	ALKOSTO PEREIRA	985406216	        20	19.07.2023	903155312	ZED1	17.07.2023	AKPER0000288106	        20	PB0062602	COP	         6	UN	   115,356	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001384	ALKOSTO PEREIRA	985406216	        10	19.07.2023	903155312	ZED1	17.07.2023	AKPER0000288106	        10	PB0025175	COP	        12	UN	   144,756	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001384	ALKOSTO PEREIRA	985406216	        30	19.07.2023	903155312	ZED1	17.07.2023	AKPER0000288106	        40	PB0082582	COP	         6	UN	   123,624	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001384	ALKOSTO PEREIRA	985406216	        40	19.07.2023	903155312	ZED1	17.07.2023	AKPER0000288106	        60	PB0090985	COP	        12	UN	   172,884	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001384	ALKOSTO PEREIRA	985406216	        50	19.07.2023	903155312	ZED1	17.07.2023	AKPER0000288106	        80	PB0091612	COP	        12	UN	   194,328	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000052933	ALKOSTO EL EDEN	985406217	        10	19.07.2023	903155311	ZED1	17.07.2023	AKEDE0000064779	        10	PB0071433	COP	        18	UN	   332,442	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000052933	ALKOSTO EL EDEN	985406217	        20	19.07.2023	903155311	ZED1	17.07.2023	AKEDE0000064779	        20	PB0025175	COP	        12	UN	   144,756	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000052933	ALKOSTO EL EDEN	985406217	        60	19.07.2023	903155311	ZED1	17.07.2023	AKEDE0000064779	        70	PB0091612	COP	        12	UN	   194,328	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000052933	ALKOSTO EL EDEN	985406217	        50	19.07.2023	903155311	ZED1	17.07.2023	AKEDE0000064779	        50	PB0079194	COP	        16	UN	   424,480	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000052933	ALKOSTO EL EDEN	985406217	        40	19.07.2023	903155311	ZED1	17.07.2023	AKEDE0000064779	        40	PB0065896	COP	        12	UN	   148,008	C	B	A	A	A
