21.07.2023                                                                                                                    Salida dinámica de lista                                                                                                                                                                          1

21.07.2023			                                                                                                                                    LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA																									  1

LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA

		Fecha doc.		Solicitante	Cliente	Nº de cliente 1	Marca	Material	Número de material	  Unidades	UM	    ValorNeto	Nº pedido cliente	Doc.venta	ClVt	Solic.	OrgVt	CDis	OfVta	GVen	Organización de ventas	Mon.	Jquía.productos	Total Pedidos	Plataforma	Fe.PedCpas	Creado por
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        1	UN	       5,040	0085782604	903156678	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037198	VITU GEL CONTORNO OJOS	        1	UN	       9,342	0085782604	903156678	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173276	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084884	ESMALTE VITÚ OCASO FREE 8ML	        2	UN	       5,646	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084867	ESMALTE VITÚ NIEVE FREE 8ML	        1	UN	       2,823	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084888	ESMALTE VITÚ CEREZA FREE 8ML	        1	UN	       2,823	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0069735	VITÚ CORRECTOR SÁBILA 3.5 NUEZ NI	        2	UN	      15,460	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0085066	VITÚ SERUM FACIAL CANNABIS 40ML	        3	UN	      31,263	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	3002350070	POLVO CREME PUFF MF 07 SUN GLOW 15GR	        1	UN	      19,832	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0042926	POLVO COMPAC TRUBLEND CG TRS HONEY	        1	UN	      28,840	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068847	VITU POLVO SABILA 3 NUEZ U EMP NI	        4	UN	      26,616	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084840	PLVO VITÚ CALEND. ESPE. TONO 2 AVELL.12G	        2	UN	      15,988	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074055	RUBOR COLORFAST DUO MF ROMANTIC DREAMS	        3	UN	      61,512	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074056	RUBOR COLORFAST DUO MF NATURAL BEAUTY	        1	UN	      20,504	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035789	VITU RUBOR VITAMINA E 1 FRUTOS ROJOS TRA	        3	UN	      15,933	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0015866	PESTAÑINA FULL VOLUME LASH MAKER	        2	UN	      29,446	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0053046	PESTAÑINA VITU SABILA	        1	UN	       7,326	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073664	VITÚ LAP CEJAS VIT E 2 MOCCA 1,3G	        2	UN	      14,116	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067970	VITU BRILLO KARITÉ 05 MOCA	        1	UN	       8,000	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0008485	LABIAL COLORFAST MF 89 BERRY	        1	UN	      17,815	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	3004290350	LABIAL COLORFAST MF 35 AVELLANA CR	        1	UN	      17,815	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	3004290120	LABIAL COLORFAST MF 12 CROWN RUBY	        1	UN	      17,815	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067966	LABIAL VITU VITAMINA E 9  RUBÍ	        2	UN	       9,278	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088954	VITÚ BÁLSAMOS SÁBILA 4 FRAMBUESA 4G	        2	UN	      10,080	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        2	UN	      10,080	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088953	VITÚ BÁLSAMO SÁBILA 3 UVA 4G	        2	UN	      10,080	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037195	VITU ESPUMA LIMPIADORA	        2	UN	      39,660	0085782604	903156680	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075282	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084865	BASE ENDURECED VITÚ FREE 8ML	        1	UN	       2,823	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084884	ESMALTE VITÚ OCASO FREE 8ML	        1	UN	       2,823	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084872	ESMALTE VITÚ PERLA FREE 8ML	        1	UN	       2,823	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084878	ESMALTE VITÚ LIRIO FREE 8ML	        1	UN	       2,823	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084870	ESMALTE VITÚ PIMIENTA FREE 8ML	        1	UN	       2,823	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084889	ESMALTE VITÚ ÓPALO FREE 8ML	        1	UN	       2,823	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0069736	CORRECTOR VITÚ COLÁGENO SOYA 3.5 NUEZ	        1	UN	      10,421	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068848	VITU POLVO SABILA 4 CASTAÑA U EMP NI	        1	UN	       6,654	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084840	PLVO VITÚ CALEND. ESPE. TONO 2 AVELL.12G	        1	UN	       7,994	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035789	VITU RUBOR VITAMINA E 1 FRUTOS ROJOS TRA	        1	UN	       5,311	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067958	VITU PESTAÑINA ACAÍ WP	        1	UN	      10,420	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073664	VITÚ LAP CEJAS VIT E 2 MOCCA 1,3G	        1	UN	       7,058	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037228	VITÚ BRILLO MANT KARITÉ 1 ARÁNDANO NI	        2	UN	      16,000	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067970	VITU BRILLO KARITÉ 05 MOCA	        1	UN	       8,000	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067965	LABIAL VITU VITAMINA E 8 CARMÍN	        1	UN	       4,639	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        1	UN	       5,040	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0051819	JABÓN EXFOLIANTE VITU FRUTOS ROJOS	        1	UN	      13,101	0085782604	903156722	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075284	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0066853	REMOVEDOR VITU UÑAS 95ML	        1	UN	       7,059	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004128	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084892	ESMALTE VITÚ GEMA FREE 8ML	        1	UN	       2,823	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084893	ESMALTE VITÚ LICHI FREE 8ML	        1	UN	       2,823	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084870	ESMALTE VITÚ PIMIENTA FREE 8ML	        1	UN	       2,823	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001004013	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0069317	CORRECTOR VITÚ COLÁGENO SOYA  4 CASTAÑA	        1	UN	      10,421	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0069736	CORRECTOR VITÚ COLÁGENO SOYA 3.5 NUEZ	        2	UN	      20,842	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002007	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068846	VITU POLVO SABILA 2 AVELL U EMP NI	        1	UN	       6,654	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068847	VITU POLVO SABILA 3 NUEZ U EMP NI	        1	UN	       6,654	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084861	PLVO VITÚ CALEND. ESPE. TONO 3 NUEZ 12G	        1	UN	       7,994	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035789	VITU RUBOR VITAMINA E 1 FRUTOS ROJOS TRA	        1	UN	       5,311	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037289	VITÚ PEST ACEITE RICINO WP 1 NEGRO NI	        1	UN	      10,420	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067958	VITU PESTAÑINA ACAÍ WP	        1	UN	      10,420	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0080099	VITU BETÚN CEJAS EXTRAC BAMBÚ CHOCOL 4G	        1	UN	       7,327	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073661	VITÚ LÁPIZ OJOS VITE 1 NEGRO 1,3G	        1	UN	       7,058	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073663	VITÚ LAP CEJAS VIT E 1 COCOA 1,3G	        1	UN	       7,058	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067970	VITU BRILLO KARITÉ 05 MOCA	        2	UN	      16,000	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067965	LABIAL VITU VITAMINA E 8 CARMÍN	        1	UN	       4,639	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088954	VITÚ BÁLSAMOS SÁBILA 4 FRAMBUESA 4G	        1	UN	       5,040	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        1	UN	       5,040	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037198	VITU GEL CONTORNO OJOS	        1	UN	       9,342	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173276	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067275	GEL LIMPIADOR FACIAL POMELO 150 ML	        1	UN	      13,102	0085782604	903156725	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075287	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0085066	VITÚ SERUM FACIAL CANNABIS 40ML	        1	UN	      10,421	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0089279	VITÚ BASE ELIXIR TROPICAL  3 NUEZ 28ML	        1	UN	      12,437	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	3002350070	POLVO CREME PUFF MF 07 SUN GLOW 15GR	        1	UN	      19,832	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0038936	POLVO CREME PUFF MF 09 BRONZE 15GR	        1	UN	      19,832	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068845	VITU POLVO SABILA 1 MACAD U EMP NI	        2	UN	      13,308	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068846	VITU POLVO SABILA 2 AVELL U EMP NI	        1	UN	       6,654	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084864	PLVO VITÚ CALEND. ESPE. TONO 6 PECAN.12G	        1	UN	       7,994	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0084839	PLVO VITÚ CALEND. ESPE. TONO 1 MACAD.12G	        1	UN	       7,994	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074055	RUBOR COLORFAST DUO MF ROMANTIC DREAMS	        1	UN	      20,504	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074056	RUBOR COLORFAST DUO MF NATURAL BEAUTY	        1	UN	      20,504	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0035789	VITU RUBOR VITAMINA E 1 FRUTOS ROJOS TRA	        1	UN	       5,311	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037288	VITÚ PEST ACEITE DE RICINO 1 NEGRO NI	        1	UN	      10,420	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0015866	PESTAÑINA FULL VOLUME LASH MAKER	        1	UN	      14,723	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0001135	PESTAÑINA LASH MAKER MF CAFE	        1	UN	      14,723	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073663	VITÚ LAP CEJAS VIT E 1 COCOA 1,3G	        1	UN	       7,058	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067965	LABIAL VITU VITAMINA E 8 CARMÍN	        2	UN	       9,278	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088954	VITÚ BÁLSAMOS SÁBILA 4 FRAMBUESA 4G	        1	UN	       5,040	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        1	UN	       5,040	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	1006950050	PROM PESTAÑINA LASH MAKER NEG + DELI	        2	UN	      48,268	0085782604	903156700	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
